sku,attribute_set,type,bundle_options,bundle_skus,categories,name,price
G917-S-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,component0:G915-1:1:0:0:1:0:0;component1:G915-2:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-4:1:0:3:1:0:0;component4:Mastermix-S-1:1:0:4:1:0:0;component5:RT-13:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0,Default Category,ExCellenCT One-Step BrightGreen qRT-PCR-No Dye,135.00
G918-P-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,component0:G915-1:1:0:0:1:0:0;component1:G915-2:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-4:1:0:3:1:0:0;component4:G493-P-1:1:0:4:1:0:0;component5:RT-13:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0,Default Category,ExCellenCT One-Step TaqProbe qRT-PCR-ROX,135.00
G918-PC-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,component0:G915-1:1:0:0:1:0:0;component1:G915-2:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-4:1:0:3:1:0:0;component4:G493-PC-1:1:0:4:1:0:0;component5:RT-13:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0,Default Category,ExCellenCT One-Step TaqProbe qRT-PCR-iCycler,135.00
G918-PL-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,component0:G915-1:1:0:0:1:0:0;component1:G915-2:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-4:1:0:3:1:0:0;component4:G493-PL-1:1:0:4:1:0:0;component5:RT-13:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0,Default Category,ExCellenCT One-Step TaqProbe qRT-PCR-Low ROX,135.00
G918-PS-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,component0:G915-1:1:0:0:1:0:0;component1:G915-2:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-4:1:0:3:1:0:0;component4:G493-PS-1:1:0:4:1:0:0;component5:RT-13:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0,Default Category,ExCellenCT One-Step TaqProbe qRT-PCR-No Dye,135.00
G923-vin,DNA Polymerases,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,component0:G923-1:1:0:0:1:0:0;component1:G923-2:1:0:1:1:0:0;component2:G497-dye-1:1:0:2:1:0:0,Default Category,Plant Ex-Amp PCR Kit (with Kodaq MasterMix),140.00
G924-vin,Chemicals for Molecular Biology,bundle,-*;component0:cname:checkbox:1:0,component0:G924-1:1:0:0:1:0:0,Default Category,G924name,99999
G927-vin,DNA Polymerases,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:G927-1:1:0:0:1:0:0;component1:G497-dye-1:1:0:1:1:0:0,Default Category,Tissue Ex-Amp PCR Kit (with Kodaq MasterMix),85.00
G928-vin,Real Time PCR,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,component0:G928-1:1:0:0:1:0:0;component1:G928-2:1:0:1:1:0:0;component2:G928-3:1:0:2:1:0:0,Default Category,RT-PCR Control Template Kit,165.00
G929-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:G929-1:1:0:0:1:0:0;component1:G929-2:1:0:1:1:0:0,Default Category,qPCR Control Template Kit,105.00
G931-vin,Other Viral Expression,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4,component0:G931-1:1:0:0:1:0:0;component1:G931-2:1:0:1:1:0:0;component2:G931-3:1:0:2:1:0:0;component3:G931-4:1:0:3:1:0:0;component4:G931-5:1:0:4:1:0:0,Default Category,G931name,99999
G932-vin,DNA Polymerases,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,component0:G932-1:1:0:0:1:0:0;component1:G932-2:1:0:1:1:0:0;component2:G932-3:1:0:2:1:0:0;component3:G932-4:1:0:3:1:0:0;component4:G932-5:1:0:4:1:0:0;component5:G464-1:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0,Default Category,CRISPR Genomic Cleavage Detection Kit,165.00
G934-vin,Real Time PCR,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:G923-1:1:0:0:1:0:0;component1:G923-2:1:0:1:1:0:0,Default Category,Plant Ex-Amp Extraction Buffer Set,95.00
G937-vin,DNA Polymerases,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,component0:G937-1:1:0:0:1:0:0;component1:Part02:1:0:1:1:0:0;component2:Part03:1:0:2:1:0:0,Default Category,SensTaq HotStart DNA Polymerase,40.00
G938-vin,DNA Polymerases,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,component0:G938-1:1:0:0:1:0:0;component1:Part02:1:0:1:1:0:0;component2:Part03:1:0:2:1:0:0,Default Category,SensTaq HotStart DNA Polymerase,115.00
G939-vin,DNA Polymerases,bundle,-*;component0:cname:checkbox:1:0,component0:G939-1:1:0:0:1:0:0,Default Category,2X PCR SensTaq HotStart MasterMix,115.00
G939-Dye-vin,DNA Polymerases,bundle,-*;component0:cname:checkbox:1:0,component0:G939-Dye-1:1:0:0:1:0:0,Default Category,2X PCR SensTaq HotStart MasterMix with Dye,115.00
G946-vin,dntps_ntps,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3,component0:G946-A:1:0:0:1:0:0;component1:G946-C:1:0:1:1:0:0;component2:G946-G:1:0:2:1:0:0;component3:G946-U:1:0:3:1:0:0,Default Category,NTP Set,95.00
G947L-vin,Enzymes,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6;component7:cname:checkbox:1:7;component8:cname:checkbox:1:8;component9:cname:checkbox:1:9;component10:cname:checkbox:1:10,component0:G947S-1:1:0:0:1:0:0;component1:G947S-2:1:0:1:1:0:0;component2:G947S-3:1:0:2:1:0:0;component3:G947S-4:1:0:3:1:0:0;component4:G947S-5:1:0:4:1:0:0;component5:G947S-6-1:1:0:5:1:0:0;component6:G947S-6-2:1:0:6:1:0:0;component7:G947S-7:1:0:7:1:0:0;component8:G947S-8:1:0:8:1:0:0;component9:G947S-9:1:0:9:1:0:0;component10:RT-0:1:0:10:1:0:0,Default Category,G947Lname,99999
G947S-vin,Enzymes,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6;component7:cname:checkbox:1:7;component8:cname:checkbox:1:8;component9:cname:checkbox:1:9,component0:G947S-1:1:0:0:1:0:0;component1:G947S-2:1:0:1:1:0:0;component2:G947S-3:1:0:2:1:0:0;component3:G947S-4:1:0:3:1:0:0;component4:G947S-5:1:0:4:1:0:0;component5:G947S-6-1:1:0:5:1:0:0;component6:G947S-7:1:0:6:1:0:0;component7:G947S-8:1:0:7:1:0:0;component8:G947S-9:1:0:8:1:0:0;component9:RT-0:1:0:9:1:0:0,Default Category,G947Sname,99999
G948-vin,Enzymes,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,component0:G948-1:1:0:0:1:0:0;component1:G948-2:1:0:1:1:0:0;component2:G948-3:1:0:2:1:0:0;component3:E081-1:1:0:3:1:0:0;component4:E081-7:1:0:4:1:0:0;component5:E081-8:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0,Default Category,G948name,99999
G949-vin,Other Viral Expression,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3,component0:LV900-1:1:0:0:1:0:0;component1:G949-2:1:0:1:1:0:0;component2:G949-3:1:0:2:1:0:0;component3:G949-4:1:0:3:1:0:0,Default Category,G949name,99999
G950-vin,DNA RNA Cleaning,bundle,-*;component0:cname:checkbox:1:0,component0:G947S-9:1:0:0:1:0:0,Default Category,G950name,99999
G952-vin,Enzymes,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6;component7:cname:checkbox:1:7,component0:G952-1:1:0:0:1:0:0;component1:G952-2:1:0:1:1:0:0;component2:G952-3:1:0:2:1:0:0;component3:E081-1:1:0:3:1:0:0;component4:E081-7:1:0:4:1:0:0;component5:E081-8:1:0:5:1:0:0;component6:G464-1:1:0:6:1:0:0;component7:RT-0:1:0:7:1:0:0,Default Category,G952name,99999
G953-vin,Enzymes,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6;component7:cname:checkbox:1:7,component0:K030-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0;component2:G953-1:1:0:2:1:0:0;component3:G953-2:1:0:3:1:0:0;component4:G953-3:1:0:4:1:0:0;component5:G932-1:1:0:5:1:0:0;component6:G464-1:1:0:6:1:0:0;component7:RT-0:1:0:7:1:0:0,Default Category,G953name,99999
G954-vin,Enzymes,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6;component7:cname:checkbox:1:7;component8:cname:checkbox:1:8;component9:cname:checkbox:1:9;component10:cname:checkbox:1:10;component11:cname:checkbox:1:11;component12:cname:checkbox:1:12,component0:G948-1:1:0:0:1:0:0;component1:G948-2:1:0:1:1:0:0;component2:G948-3:1:0:2:1:0:0;component3:E081-1:1:0:3:1:0:0;component4:E081-7:1:0:4:1:0:0;component5:E081-8:1:0:5:1:0:0;component6:G932-1:1:0:6:1:0:0;component7:K030-1:1:0:7:1:0:0;component8:K000:1:0:8:1:0:0;component9:G953-1:1:0:9:1:0:0;component10:G953-2:1:0:10:1:0:0;component11:G464-1:1:0:11:1:0:0;component12:RT-0:1:0:12:1:0:0,Default Category,G954name,99999
G960-vin,Enzymes,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6;component7:cname:checkbox:1:7,component0:G960-1:1:0:0:1:0:0;component1:G960-2:1:0:1:1:0:0;component2:G960-3:1:0:2:1:0:0;component3:K045-1:1:0:3:1:0:0;component4:K000:1:0:4:1:0:0;component5:G464-1:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0;component7:G932-1:1:0:7:1:0:0,Default Category,G960name,99999
G961-vin,Enzymes,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6;component7:cname:checkbox:1:7,component0:G961-1:1:0:0:1:0:0;component1:G961-2:1:0:1:1:0:0;component2:G961-3:1:0:2:1:0:0;component3:E081-1:1:0:3:1:0:0;component4:E081-7:1:0:4:1:0:0;component5:E081-8:1:0:5:1:0:0;component6:G464-1:1:0:6:1:0:0;component7:RT-0:1:0:7:1:0:0,Default Category,G961name,99999
G963-vin,Enzymes,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6;component7:cname:checkbox:1:7;component8:cname:checkbox:1:8;component9:cname:checkbox:1:9;component10:cname:checkbox:1:10;component11:cname:checkbox:1:11;component12:cname:checkbox:1:12,component0:G961-1:1:0:0:1:0:0;component1:G961-2:1:0:1:1:0:0;component2:G961-3:1:0:2:1:0:0;component3:E081-1:1:0:3:1:0:0;component4:E081-7:1:0:4:1:0:0;component5:E081-8:1:0:5:1:0:0;component6:G464-1:1:0:6:1:0:0;component7:K045-1:1:0:7:1:0:0;component8:K000:1:0:8:1:0:0;component9:G960-1:1:0:9:1:0:0;component10:G960-3:1:0:10:1:0:0;component11:G932-1:1:0:11:1:0:0;component12:RT-0:1:0:12:1:0:0,Default Category,G963name,99999
G964-vin,Enzymes,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6;component7:cname:checkbox:1:7,component0:G464-1:1:0:0:1:0:0;component1:G964-1:1:0:1:1:0:0;component2:G964-2:1:0:2:1:0:0;component3:G964-3:1:0:3:1:0:0;component4:E081-1:1:0:4:1:0:0;component5:E081-7:1:0:5:1:0:0;component6:E081-8:1:0:6:1:0:0;component7:RT-0:1:0:7:1:0:0,Default Category,G964name,99999
G965-vin,Enzymes,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6;component7:cname:checkbox:1:7,component0:K100:1:0:0:1:0:0;component1:G965-1:1:0:1:1:0:0;component2:G965-2:1:0:2:1:0:0;component3:G965-3:1:0:3:1:0:0;component4:G965-4:1:0:4:1:0:0;component5:G932-1:1:0:5:1:0:0;component6:G464-1:1:0:6:1:0:0;component7:RT-0:1:0:7:1:0:0,Default Category,G965name,99999
G966-vin,Enzymes,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6;component7:cname:checkbox:1:7,component0:K100:1:0:0:1:0:0;component1:G966-1:1:0:1:1:0:0;component2:G966-2:1:0:2:1:0:0;component3:G966-3:1:0:3:1:0:0;component4:G966-4:1:0:4:1:0:0;component5:G932-1:1:0:5:1:0:0;component6:G464-1:1:0:6:1:0:0;component7:RT-0:1:0:7:1:0:0,Default Category,G966name,99999
G967-vin,Enzymes,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6;component7:cname:checkbox:1:7;component8:cname:checkbox:1:8;component9:cname:checkbox:1:9;component10:cname:checkbox:1:10;component11:cname:checkbox:1:11;component12:cname:checkbox:1:12,component0:G464-1:1:0:0:1:0:0;component1:G964-1:1:0:1:1:0:0;component2:G964-2:1:0:2:1:0:0;component3:G964-3:1:0:3:1:0:0;component4:E081-1:1:0:4:1:0:0;component5:E081-7:1:0:5:1:0:0;component6:E081-8:1:0:6:1:0:0;component7:K100:1:0:7:1:0:0;component8:G965-1:1:0:8:1:0:0;component9:G965-3:1:0:9:1:0:0;component10:G965-4:1:0:10:1:0:0;component11:G932-1:1:0:11:1:0:0;component12:RT-0:1:0:12:1:0:0,Default Category,G967name,99999
G968-vin,Enzymes,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6;component7:cname:checkbox:1:7;component8:cname:checkbox:1:8;component9:cname:checkbox:1:9;component10:cname:checkbox:1:10;component11:cname:checkbox:1:11;component12:cname:checkbox:1:12,component0:G464-1:1:0:0:1:0:0;component1:G964-1:1:0:1:1:0:0;component2:G964-2:1:0:2:1:0:0;component3:G964-3:1:0:3:1:0:0;component4:E081-1:1:0:4:1:0:0;component5:E081-7:1:0:5:1:0:0;component6:E081-8:1:0:6:1:0:0;component7:K100:1:0:7:1:0:0;component8:G966-1:1:0:8:1:0:0;component9:G966-3:1:0:9:1:0:0;component10:G966-4:1:0:10:1:0:0;component11:G932-1:1:0:11:1:0:0;component12:RT-0:1:0:12:1:0:0,Default Category,G968name,99999
K008-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K008-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K008name,99999
K030-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K030-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K030name,99999
K032-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K032-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K032name,99999
K034-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K034-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K034name,99999
K036-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K036-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K036name,99999
K038-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K038-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K038name,99999
K040-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K040-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K040name,99999
K042-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K042-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K042name,99999
K044-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K044-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K044name,99999
K045-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K045-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K045name,99999
K046-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K046-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K046name,99999
K047-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K047-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K047name,99999
K048-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K048-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K048name,99999
K049-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K049-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K049name,99999
K086-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K086-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K086name,99999
K087-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K087-1:1:0:0:1:0:0;component1:K100:1:0:1:1:0:0,Default Category,K087name,99999
K088-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K088-1:1:0:0:1:0:0;component1:K100:1:0:1:1:0:0,Default Category,K088name,99999
K108-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K108-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K108name,99999
K130-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K130-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K130name,99999
K132-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K132-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K132name,99999
K134-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K134-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K134name,99999
K136-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K136-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K136name,99999
K138-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K138-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K138name,99999
K140-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K000:1:0:0:1:0:0;component1:K140-1:1:0:1:1:0:0,Default Category,K140name,99999
K142-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K142-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K142name,99999
K144-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K144-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K144name,99999
K145-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K145-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K145name,99999
K146-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K146-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K146name,99999
K147-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K147-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K147name,99999
K148-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K148-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K148name,99999
K149-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K149-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K149name,99999
K186-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K186-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0,Default Category,K186name,99999
K187-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K187-1:1:0:0:1:0:0;component1:K100:1:0:1:1:0:0,Default Category,K187name,99999
K188-vin,Cas9 Proteins,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:K188-1:1:0:0:1:0:0;component1:K100:1:0:1:1:0:0,Default Category,K188name,99999
LV900-vin,Other Viral Expression,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3,component0:LV900-1:1:0:0:1:0:0;component1:LV900-2:1:0:1:1:0:0;component2:LV900-3:1:0:2:1:0:0;component3:LV900-4:1:0:3:1:0:0,Default Category,LV900name,99999
LV900-iC-vin,Other Viral Expression,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4,component0:LV900-1:1:0:0:1:0:0;component1:LV900-2:1:0:1:1:0:0;component2:LV900-3:1:0:2:1:0:0;component3:LV900-4:1:0:3:1:0:0;component4:MasterMix-iC-1:1:0:4:1:0:0,Default Category,LV900-iCname,99999
LV900-LR-vin,Other Viral Expression,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4,component0:LV900-1:1:0:0:1:0:0;component1:LV900-2:1:0:1:1:0:0;component2:LV900-3:1:0:2:1:0:0;component3:LV900-4:1:0:3:1:0:0;component4:MasterMix-LR-1:1:0:4:1:0:0,Default Category,LV900-LRname,99999
LV900-R-vin,Other Viral Expression,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4,component0:LV900-1:1:0:0:1:0:0;component1:LV900-2:1:0:1:1:0:0;component2:LV900-3:1:0:2:1:0:0;component3:LV900-4:1:0:3:1:0:0;component4:MasterMix-R-1:1:0:4:1:0:0,Default Category,LV900-Rname,99999
LV900-S-vin,Other Viral Expression,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4,component0:LV900-1:1:0:0:1:0:0;component1:LV900-2:1:0:1:1:0:0;component2:LV900-3:1:0:2:1:0:0;component3:LV900-4:1:0:3:1:0:0;component4:MasterMix-S-1:1:0:4:1:0:0,Default Category,LV900-Sname,99999
Mastermix-5C-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:Mastermix-5C-1:1:0:0:1:0:0,Default Category,BrightGreen 5X qPCR MasterMix-iCycler,225.00
Mastermix-5L-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:Mastermix-5L-1:1:0:0:1:0:0,Default Category,BrightGreen 5X qPCR MasterMix-Low ROX,225.00
Mastermix-5P-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:Mastermix-5P-1:1:0:0:1:0:0,Default Category,TaqProbe 5X qPCR MasterMix-ROX,225.00
